roundId,answer,updatedAt,phaseId,aggregatorRoundId,dateTimeAt
18446744073709551617,99997500,1613585410,1,1,2021-02-17 18:10:10
18446744073709551618,100000000,1613591031,1,2,2021-02-17 19:43:51
18446744073709551619,99990238,1613606724,1,3,2021-02-18 00:05:24
18446744073709551620,100000000,1613719344,1,4,2021-02-19 07:22:24
18446744073709551621,100000000,1613742539,1,5,2021-02-19 13:48:59
18446744073709551622,100020696,1613747205,1,6,2021-02-19 15:06:45
18446744073709551623,100012929,1613747474,1,7,2021-02-19 15:11:14
18446744073709551624,100000877,1613833868,1,8,2021-02-20 15:11:08
18446744073709551625,100005000,1613853539,1,9,2021-02-20 20:38:59
18446744073709551626,100005000,1613939923,1,10,2021-02-21 20:38:43
18446744073709551627,99991358,1613944447,1,11,2021-02-21 21:54:07
18446744073709551628,100005000,1614030822,1,12,2021-02-22 21:53:42
18446744073709551629,100020000,1614032321,1,13,2021-02-22 22:18:41
18446744073709551630,100261988,1614073068,1,14,2021-02-23 09:37:48
18446744073709551631,100025000,1614077258,1,15,2021-02-23 10:47:38
18446744073709551632,99985522,1614096417,1,16,2021-02-23 16:06:57
18446744073709551633,100015000,1614182799,1,17,2021-02-24 16:06:39
18446744073709551634,100011037,1614269185,1,18,2021-02-25 16:06:25
18446744073709551635,100020683,1614277759,1,19,2021-02-25 18:29:19
18446744073709551636,100005000,1614354504,1,20,2021-02-26 15:48:24
18446744073709551637,100000000,1614355144,1,21,2021-02-26 15:59:04
18446744073709551638,100000000,1614441575,1,22,2021-02-27 15:59:35
18446744073709551639,99995000,1614456386,1,23,2021-02-27 20:06:26
18446744073709551640,99995000,1614456722,1,24,2021-02-27 20:12:02
18446744073709551641,100037363,1614504444,1,25,2021-02-28 09:27:24
18446744073709551642,100013085,1614504854,1,26,2021-02-28 09:34:14
18446744073709551643,100034012,1614509015,1,27,2021-02-28 10:43:35
18446744073709551644,100000000,1614595328,1,28,2021-03-01 10:42:08
18446744073709551645,99989654,1614640873,1,29,2021-03-01 23:21:13
18446744073709551646,100014859,1614727235,1,30,2021-03-02 23:20:35
18446744073709551647,100000000,1614729819,1,31,2021-03-03 00:03:39
18446744073709551648,99995000,1614816248,1,32,2021-03-04 00:04:08
18446744073709551649,100000313,1614819500,1,33,2021-03-04 00:58:20
18446744073709551650,100010351,1614905890,1,34,2021-03-05 00:58:10
18446744073709551651,100039589,1614909054,1,35,2021-03-05 01:50:54
18446744073709551652,100002500,1614986281,1,36,2021-03-05 23:18:01
18446744073709551653,100015000,1615055857,1,37,2021-03-06 18:37:37
18446744073709551654,99990000,1615058747,1,38,2021-03-06 19:25:47
18446744073709551655,100000000,1615076869,1,39,2021-03-07 00:27:49
18446744073709551656,100000000,1615162401,1,40,2021-03-08 00:13:21
18446744073709551657,100005000,1615200578,1,41,2021-03-08 10:49:38
18446744073709551658,100000000,1615201645,1,42,2021-03-08 11:07:25
18446744073709551659,100008481,1615203699,1,43,2021-03-08 11:41:39
18446744073709551660,100000000,1615248299,1,44,2021-03-09 00:04:59
18446744073709551661,100016660,1615253335,1,45,2021-03-09 01:28:55
18446744073709551662,100008547,1615254094,1,46,2021-03-09 01:41:34
18446744073709551663,100001658,1615254265,1,47,2021-03-09 01:44:25
18446744073709551664,100000188,1615336254,1,48,2021-03-10 00:30:54
18446744073709551665,99992904,1615338099,1,49,2021-03-10 01:01:39
18446744073709551666,99951456,1615342586,1,50,2021-03-10 02:16:26
18446744073709551667,99997252,1615342597,1,51,2021-03-10 02:16:37
18446744073709551668,100005000,1615428984,1,52,2021-03-11 02:16:24
18446744073709551669,100000000,1615494566,1,53,2021-03-11 20:29:26
18446744073709551670,100000000,1615495104,1,54,2021-03-11 20:38:24
18446744073709551671,100020052,1615507361,1,55,2021-03-12 00:02:41
18446744073709551672,100026239,1615508198,1,56,2021-03-12 00:16:38
18446744073709551673,100005000,1615594623,1,57,2021-03-13 00:17:03
18446744073709551674,100018494,1615595838,1,58,2021-03-13 00:37:18
18446744073709551675,100008636,1615596063,1,59,2021-03-13 00:41:03
18446744073709551676,99995000,1615667398,1,60,2021-03-13 20:29:58
18446744073709551677,99990000,1615735311,1,61,2021-03-14 15:21:51
18446744073709551678,100005000,1615738910,1,62,2021-03-14 16:21:50
18446744073709551679,99994724,1615766336,1,63,2021-03-14 23:58:56
18446744073709551680,99981090,1615767292,1,64,2021-03-15 00:14:52
18446744073709551681,99995000,1615768356,1,65,2021-03-15 00:32:36
18446744073709551682,99995000,1615793270,1,66,2021-03-15 07:27:50
